Date,Open,High,Low,Close,Adj Close,Volume
2023-08-11,"13,633.65","13,720.33","13,609.98","13,644.85","13,644.85","4,638,880,000"
2023-08-14,"13,599.00","13,789.16","13,582.49","13,788.33","13,788.33","4,272,020,000"
2023-08-15,"13,760.48","13,774.98","13,611.94","13,631.05","13,631.05","4,473,320,000"
2023-08-16,"13,593.17","13,644.32","13,473.03","13,474.63","13,474.63","6,243,760,000"
2023-08-17,"13,527.30","13,535.09","13,303.45","13,316.93","13,316.93","5,280,180,000"
2023-08-18,"13,190.02","13,335.87","13,161.76","13,290.78","13,290.78","4,801,910,000"
2023-08-21,"13,347.26","13,516.86","13,325.59","13,497.59","13,497.59","4,363,070,000"
2023-08-22,"13,593.95","13,598.77","13,484.38","13,505.87","13,505.87","4,282,430,000"
2023-08-23,"13,532.43","13,757.00","13,532.43","13,721.03","13,721.03","4,127,850,000"
2023-08-24,"13,834.31","13,834.69","13,462.84","13,463.97","13,463.97","4,383,820,000"
2023-08-25,"13,514.37","13,633.42","13,376.35","13,590.65","13,590.65","3,970,060,000"
2023-08-28,"13,695.36","13,735.98","13,626.64","13,705.13","13,705.13","3,666,680,000"
2023-08-29,"13,687.23","13,959.81","13,677.06","13,943.76","13,943.76","4,748,180,000"
2023-08-30,"13,961.77","14,050.82","13,924.20","14,019.31","14,019.31","4,364,600,000"
2023-08-31,"14,041.54","14,114.67","14,010.48","14,034.97","14,034.97","4,568,610,000"
2023-09-01,"14,129.96","14,149.62","13,982.42","14,031.81","14,031.81","4,033,960,000"
2023-09-05,"13,994.54","14,060.85","13,945.65","14,020.95","14,020.95","4,379,790,000"
2023-09-06,"13,988.81","14,001.95","13,802.42","13,872.47","13,872.47","4,215,320,000"
2023-09-07,"13,675.11","13,774.63","13,642.47","13,748.83","13,748.83","4,320,830,000"
2023-09-08,"13,754.71","13,843.37","13,733.18","13,761.53","13,761.53","4,160,360,000"
2023-09-11,"13,884.03","13,937.47","13,805.13","13,917.89","13,917.89","4,538,870,000"
2023-09-12,"13,858.94","13,913.60","13,763.69","13,773.61","13,773.61","4,595,490,000"
2023-09-13,"13,773.67","13,868.57","13,733.82","13,813.59","13,813.59","4,840,310,000"
2023-09-14,"13,889.76","13,957.57","13,810.66","13,926.05","13,926.05","4,649,010,000"
2023-09-15,"13,889.20","13,895.75","13,684.24","13,708.33","13,708.33","8,162,210,000"
2023-09-18,"13,669.96","13,751.28","13,663.46","13,710.24","13,710.24","4,855,880,000"
2023-09-19,"13,649.44","13,705.15","13,578.87","13,678.19","13,678.19","4,453,460,000"
2023-09-20,"13,710.26","13,727.81","13,467.28","13,469.13","13,469.13","4,782,440,000"
2023-09-21,"13,328.06","13,362.23","13,222.56","13,223.98","13,223.98","5,014,890,000"
2023-09-22,"13,287.17","13,353.22","13,200.64","13,211.81","13,211.81","4,302,700,000"
2023-09-25,"13,172.54","13,277.83","13,132.00","13,271.32","13,271.32","4,100,290,000"
2023-09-26,"13,180.96","13,199.13","13,033.40","13,063.61","13,063.61","4,693,540,000"
2023-09-27,"13,115.36","13,156.37","12,963.16","13,092.85","13,092.85","4,841,410,000"
2023-09-28,"13,043.37","13,270.97","13,025.11","13,201.28","13,201.28","4,648,390,000"
2023-09-29,"13,337.71","13,382.98","13,177.09","13,219.32","13,219.32","5,138,500,000"
2023-10-02,"13,217.98","13,364.03","13,204.08","13,307.77","13,307.77","4,554,700,000"
2023-10-03,"13,229.68","13,280.04","13,008.60","13,059.47","13,059.47","4,684,310,000"
2023-10-04,"13,092.92","13,258.76","13,072.51","13,236.01","13,236.01","4,308,070,000"
2023-10-05,"13,228.12","13,251.18","13,087.57","13,219.83","13,219.83","4,167,470,000"
2023-10-06,"13,127.68","13,472.27","13,099.03","13,431.34","13,431.34","4,309,420,000"
2023-10-09,"13,326.22","13,509.30","13,277.48","13,484.24","13,484.24","3,835,930,000"
2023-10-10,"13,505.81","13,659.63","13,491.81","13,562.84","13,562.84","4,301,350,000"
2023-10-11,"13,619.21","13,671.11","13,549.29","13,659.68","13,659.68","4,160,440,000"
2023-10-12,"13,672.47","13,714.14","13,491.56","13,574.22","13,574.22","4,858,620,000"
2023-10-13,"13,613.59","13,619.54","13,361.85","13,407.23","13,407.23","4,251,550,000"
2023-10-16,"13,453.81","13,598.05","13,447.17","13,567.98","13,567.98","4,308,690,000"
2023-10-17,"13,419.87","13,602.25","13,364.74","13,533.75","13,533.75","4,417,640,000"
2023-10-18,"13,439.68","13,499.74","13,275.30","13,314.30","13,314.30","4,617,140,000"
2023-10-19,"13,354.80","13,404.73","13,157.33","13,186.18","13,186.18","5,014,790,000"
2023-10-20,"13,157.77","13,177.35","12,977.43","12,983.81","12,983.81","4,622,840,000"
2023-10-23,"12,930.85","13,143.22","12,848.83","13,018.33","13,018.33","4,669,060,000"
2023-10-24,"13,084.99","13,170.39","13,022.85","13,139.87","13,139.87","4,604,720,000"
2023-10-25,"13,039.86","13,042.52","12,804.30","12,821.22","12,821.22","4,599,850,000"
2023-10-26,"12,768.97","12,818.14","12,543.86","12,595.61","12,595.61","4,894,900,000"
2023-10-27,"12,718.69","12,772.43","12,600.57","12,643.01","12,643.01","4,172,100,000"
2023-10-30,"12,750.47","12,842.96","12,691.56","12,789.48","12,789.48","4,149,320,000"
2023-10-31,"12,786.62","12,859.40","12,697.04","12,851.24","12,851.24","4,315,630,000"
2023-11-01,"12,887.06","13,072.42","12,875.20","13,061.47","13,061.47","4,545,120,000"
2023-11-02,"13,230.49","13,302.18","13,177.64","13,294.19","13,294.19","4,962,950,000"
2023-11-03,"13,362.85","13,520.28","13,344.73","13,478.28","13,478.28","4,918,750,000"
2023-11-06,"13,514.08","13,551.62","13,435.99","13,518.78","13,518.78","4,345,850,000"
2023-11-07,"13,555.79","13,675.46","13,516.56","13,639.86","13,639.86","4,354,460,000"
2023-11-08,"13,660.22","13,684.87","13,573.58","13,650.41","13,650.41","4,685,550,000"
2023-11-09,"13,693.70","13,697.82","13,506.02","13,521.45","13,521.45","5,313,970,000"
2023-11-10,"13,571.19","13,802.53","13,556.35","13,798.11","13,798.11","4,722,140,000"
2023-11-13,"13,745.96","13,805.11","13,687.78","13,767.74","13,767.74","4,349,590,000"
2023-11-14,"14,015.37","14,124.06","14,003.14","14,094.38","14,094.38","5,332,490,000"
2023-11-15,"14,147.27","14,194.36","14,060.70","14,103.84","14,103.84","5,063,830,000"
2023-11-16,"14,066.88","14,130.45","14,033.79","14,113.67","14,113.67","4,545,180,000"
2023-11-17,"14,101.44","14,154.32","14,063.93","14,125.48","14,125.48","4,408,640,000"
2023-11-20,"14,134.75","14,309.80","14,134.20","14,284.53","14,284.53","4,561,810,000"
2023-11-21,"14,217.23","14,237.50","14,146.31","14,199.98","14,199.98","4,128,600,000"
2023-11-22,"14,283.82","14,359.61","14,226.63","14,265.86","14,265.86","3,855,240,000"
2023-11-24,"14,238.04","14,270.28","14,214.13","14,250.85","14,250.85","2,541,840,000"
2023-11-27,"14,239.31","14,305.71","14,205.24","14,241.02","14,241.02","4,205,880,000"
2023-11-28,"14,224.63","14,303.66","14,195.72","14,281.76","14,281.76","4,474,400,000"
2023-11-29,"14,367.11","14,423.22","14,247.89","14,258.49","14,258.49","4,890,220,000"
2023-11-30,"14,265.05","14,289.20","14,127.05","14,226.22","14,226.22","5,678,070,000"
2023-12-01,"14,181.35","14,311.95","14,135.00","14,305.03","14,305.03","5,607,000,000"
2023-12-04,"14,168.66","14,197.52","14,058.52","14,185.49","14,185.49","6,270,020,000"
2023-12-05,"14,126.40","14,285.66","14,121.76","14,229.91","14,229.91","6,179,120,000"
2023-12-06,"14,325.62","14,327.63","14,138.51","14,146.71","14,146.71","5,167,030,000"
2023-12-07,"14,230.43","14,353.11","14,220.87","14,339.99","14,339.99","5,694,310,000"
2023-12-08,"14,279.46","14,416.92","14,264.96","14,403.97","14,403.97","5,430,840,000"
2023-12-11,"14,340.13","14,436.08","14,324.57","14,432.49","14,432.49","5,607,820,000"
2023-12-12,"14,423.01","14,533.40","14,385.39","14,533.40","14,533.40","4,950,100,000"
2023-12-13,"14,555.68","14,743.55","14,517.52","14,733.96","14,733.96","6,732,040,000"
2023-12-14,"14,798.72","14,855.62","14,642.23","14,761.56","14,761.56","8,033,170,000"
2023-12-15,"14,797.46","14,848.40","14,753.16","14,813.92","14,813.92","8,377,630,000"
2023-12-18,"14,814.02","14,938.04","14,811.82","14,904.81","14,904.81","5,866,080,000"
2023-12-19,"14,923.02","15,003.80","14,921.60","15,003.22","15,003.22","5,757,180,000"
2023-12-20,"14,973.36","15,069.29","14,776.29","14,777.94","14,777.94","6,294,700,000"
2023-12-21,"14,923.14","14,970.81","14,837.47","14,963.87","14,963.87","5,465,640,000"
2023-12-22,"15,006.18","15,047.19","14,927.12","14,992.97","14,992.97","4,796,600,000"
2023-12-26,"15,028.69","15,101.18","15,024.06","15,074.57","15,074.57","6,120,600,000"
2023-12-27,"15,089.66","15,114.08","15,051.67","15,099.18","15,099.18","7,480,170,000"
2023-12-28,"15,142.09","15,150.07","15,087.22","15,095.14","15,095.14","5,090,570,000"
2023-12-29,"15,099.20","15,111.41","14,955.37","15,011.35","15,011.35","5,441,060,000"
2024-01-02,"14,873.70","14,887.80","14,682.38","14,765.94","14,765.94","5,791,170,000"
2024-01-03,"14,641.47","14,694.58","14,577.44","14,592.21","14,592.21","5,449,950,000"
2024-01-04,"14,532.23","14,632.77","14,504.78","14,510.30","14,510.30","5,289,220,000"
2024-01-05,"14,500.11","14,625.19","14,477.57","14,524.07","14,524.07","5,232,820,000"
2024-01-08,"14,564.47","14,846.90","14,560.20","14,843.77","14,843.77","6,337,770,000"
2024-01-09,"14,744.13","14,894.32","14,716.71","14,857.71","14,857.71","5,068,410,000"
2024-01-10,"14,877.70","14,998.20","14,842.70","14,969.65","14,969.65","4,404,590,000"
2024-01-11,"15,020.95","15,063.61","14,800.38","14,970.19","14,970.19","5,044,690,000"
2024-01-12,"15,001.01","15,047.25","14,931.88","14,972.76","14,972.76","4,958,940,000"
2024-01-16,"14,908.26","15,004.35","14,863.81","14,944.35","14,944.35","6,386,180,000"
2024-01-17,"14,814.77","14,865.76","14,706.23","14,855.62","14,855.62","5,181,740,000"
2024-01-18,"14,994.52","15,066.81","14,911.11","15,055.65","15,055.65","5,587,440,000"
2024-01-19,"15,122.38","15,310.97","15,087.20","15,310.97","15,310.97","5,604,950,000"
2024-01-22,"15,393.05","15,438.85","15,333.63","15,360.29","15,360.29","5,456,240,000"
2024-01-23,"15,391.41","15,432.35","15,337.23","15,425.94","15,425.94","5,207,680,000"
2024-01-24,"15,560.61","15,629.07","15,468.91","15,481.92","15,481.92","4,983,210,000"
2024-01-25,"15,555.62","15,597.25","15,430.68","15,510.50","15,510.50","5,281,570,000"
2024-01-26,"15,474.85","15,538.84","15,433.04","15,455.36","15,455.36","4,510,530,000"
2024-01-29,"15,470.66","15,630.58","15,449.87","15,628.04","15,628.04","4,979,310,000"
2024-01-30,"15,604.08","15,619.23","15,484.67","15,509.90","15,509.90","4,719,240,000"
2024-01-31,"15,324.19","15,405.56","15,158.49","15,164.01","15,164.01","5,875,610,000"
2024-02-01,"15,254.02","15,372.13","15,208.88","15,361.64","15,361.64","5,046,920,000"
2024-02-02,"15,403.16","15,664.21","15,366.78","15,628.95","15,628.95","4,800,690,000"
2024-02-05,"15,613.99","15,637.88","15,471.68","15,597.68","15,597.68","4,831,020,000"
2024-02-06,"15,638.19","15,652.75","15,515.25","15,609.00","15,609.00","4,759,640,000"
2024-02-07,"15,690.35","15,770.68","15,645.81","15,756.64","15,756.64","4,567,580,000"
2024-02-08,"15,762.23","15,813.27","15,739.18","15,793.71","15,793.71","5,675,850,000"
2024-02-09,"15,842.38","16,007.29","15,831.76","15,990.66","15,990.66","5,797,260,000"
2024-02-12,"15,980.62","16,080.07","15,917.87","15,942.55","15,942.55","5,458,490,000"
2024-02-13,"15,598.88","15,770.42","15,551.44","15,655.60","15,655.60","5,599,860,000"
2024-02-14,"15,781.71","15,865.51","15,683.94","15,859.15","15,859.15","5,092,660,000"
2024-02-15,"15,865.30","15,911.22","15,779.72","15,906.17","15,906.17","6,049,100,000"
2024-02-16,"15,910.43","15,917.41","15,752.02","15,775.65","15,775.65","5,223,800,000"
2024-02-20,"15,679.84","15,730.47","15,508.50","15,630.78","15,630.78","5,595,700,000"
2024-02-21,"15,532.12","15,583.68","15,451.65","15,580.87","15,580.87","4,845,740,000"
2024-02-22,"15,904.48","16,061.82","15,869.24","16,041.62","16,041.62","5,653,930,000"
2024-02-23,"16,094.80","16,134.22","15,954.50","15,996.82","15,996.82","5,077,910,000"
2024-02-26,"16,014.45","16,054.90","15,973.90","15,976.25","15,976.25","5,417,630,000"
2024-02-27,"16,013.98","16,046.10","15,940.51","16,035.30","16,035.30","5,423,020,000"
2024-02-28,"15,969.14","16,003.56","15,924.72","15,947.74","15,947.74","5,581,690,000"
2024-02-29,"16,059.34","16,115.96","15,931.70","16,091.92","16,091.92","6,265,340,000"
2024-03-01,"16,109.83","16,302.24","16,096.60","16,274.94","16,274.94","5,457,910,000"
2024-03-04,"16,264.21","16,289.06","16,199.06","16,207.51","16,207.51","5,725,470,000"
2024-03-05,"16,077.74","16,087.57","15,862.63","15,939.59","15,939.59","6,356,800,000"
2024-03-06,"16,092.00","16,128.56","15,956.66","16,031.54","16,031.54","5,511,370,000"
2024-03-07,"16,147.32","16,309.02","16,096.01","16,273.38","16,273.38","5,072,790,000"
2024-03-08,"16,322.10","16,449.70","16,059.50","16,085.11","16,085.11","5,411,790,000"
2024-03-11,"16,052.63","16,085.95","15,978.04","16,019.27","16,019.27","4,917,620,000"
2024-03-12,"16,116.98","16,275.45","15,992.98","16,265.64","16,265.64","5,100,330,000"
2024-03-13,"16,220.11","16,233.30","16,143.34","16,177.77","16,177.77","4,839,000,000"
2024-03-14,"16,209.19","16,245.32","16,039.68","16,128.53","16,128.53","5,450,980,000"
2024-03-15,"16,043.58","16,055.33","15,925.91","15,973.17","15,973.17","8,261,950,000"
2024-03-18,"16,154.92","16,247.59","16,094.17","16,103.45","16,103.45","5,025,040,000"
2024-03-19,"16,031.93","16,175.59","15,951.86","16,166.79","16,166.79","4,758,740,000"
2024-03-20,"16,185.76","16,377.44","16,127.48","16,369.41","16,369.41","5,298,380,000"
2024-03-21,"16,517.24","16,538.86","16,393.90","16,401.84","16,401.84","5,134,740,000"
2024-03-22,"16,387.83","16,467.62","16,361.00","16,428.82","16,428.82","4,339,930,000"
2024-03-25,"16,335.30","16,441.17","16,315.72","16,384.47","16,384.47","4,636,940,000"
2024-03-26,"16,446.85","16,476.38","16,312.95","16,315.70","16,315.70","5,144,260,000"
2024-03-27,"16,424.76","16,431.82","16,279.17","16,399.52","16,399.52","4,768,930,000"
2024-03-28,"16,377.23","16,420.92","16,347.38","16,379.46","16,379.46","5,174,450,000"
2024-04-01,"16,397.05","16,490.65","16,327.89","16,396.83","16,396.83","4,798,390,000"
2024-04-02,"16,199.24","16,251.41","16,137.24","16,240.45","16,240.45","4,710,280,000"
2024-04-03,"16,178.80","16,340.74","16,169.31","16,277.46","16,277.46","5,151,500,000"
2024-04-04,"16,418.57","16,468.04","16,046.56","16,049.08","16,049.08","5,368,700,000"
2024-04-05,"16,095.40","16,326.50","16,080.48","16,248.52","16,248.52","4,578,130,000"
2024-04-08,"16,285.18","16,323.60","16,220.72","16,253.96","16,253.96","4,386,700,000"
2024-04-09,"16,328.76","16,348.18","16,141.15","16,306.64","16,306.64","4,869,190,000"
2024-04-10,"16,104.01","16,200.10","16,092.02","16,170.36","16,170.36","5,308,250,000"
2024-04-11,"16,236.20","16,464.60","16,154.65","16,442.20","16,442.20","4,714,750,000"
2024-04-12,"16,293.03","16,341.46","16,125.33","16,175.09","16,175.09","4,552,740,000"
2024-04-15,"16,276.47","16,295.27","15,863.88","15,885.02","15,885.02","4,910,550,000"
2024-04-16,"15,856.38","15,965.79","15,822.02","15,865.25","15,865.25","5,001,860,000"
2024-04-17,"15,942.29","15,957.03","15,654.51","15,683.37","15,683.37","4,991,470,000"
2024-04-18,"15,705.69","15,786.12","15,587.50","15,601.50","15,601.50","4,932,540,000"
2024-04-19,"15,547.10","15,576.70","15,222.78","15,282.01","15,282.01","5,316,010,000"
2024-04-22,"15,396.13","15,539.00","15,265.66","15,451.31","15,451.31","4,616,730,000"
2024-04-23,"15,525.55","15,730.35","15,510.59","15,696.64","15,696.64","4,951,670,000"
2024-04-24,"15,805.60","15,839.00","15,634.44","15,712.75","15,712.75","4,735,870,000"
2024-04-25,"15,375.26","15,644.51","15,343.91","15,611.76","15,611.76","4,743,640,000"
2024-04-26,"15,821.34","15,981.00","15,770.72","15,927.90","15,927.90","4,694,400,000"
2024-04-29,"16,007.00","16,021.49","15,885.89","15,983.08","15,983.08","4,972,520,000"
2024-04-30,"15,920.89","15,979.36","15,655.67","15,657.82","15,657.82","5,229,400,000"
2024-05-01,"15,646.09","15,926.22","15,557.64","15,605.48","15,605.48","5,277,790,000"
2024-05-02,"15,758.11","15,862.79","15,604.73","15,840.96","15,840.96","4,901,610,000"
2024-05-03,"16,147.48","16,204.71","16,068.34","16,156.33","16,156.33","4,887,310,000"
2024-05-06,"16,208.54","16,350.08","16,197.86","16,349.25","16,349.25","4,460,130,000"
2024-05-07,"16,358.34","16,397.39","16,303.84","16,332.56","16,332.56","5,041,870,000"
2024-05-08,"16,226.07","16,341.65","16,226.07","16,302.76","16,302.76","4,530,190,000"
2024-05-09,"16,323.74","16,362.79","16,241.98","16,346.26","16,346.26","4,505,120,000"
2024-05-10,"16,389.02","16,437.39","16,293.52","16,340.87","16,340.87","4,402,110,000"
2024-05-13,"16,400.31","16,407.05","16,334.86","16,388.24","16,388.24","4,452,750,000"
2024-05-14,"16,391.16","16,526.27","16,386.43","16,511.18","16,511.18","7,270,240,000"
2024-05-15,"16,601.14","16,749.74","16,544.09","16,742.39","16,742.39","8,538,990,000"
2024-05-16,"16,738.11","16,797.83","16,693.45","16,698.32","16,698.32","11,932,600,000"
2024-05-17,"16,708.49","16,726.41","16,613.84","16,685.97","16,685.97","9,587,280,000"
2024-05-20,"16,702.02","16,823.83","16,695.69","16,794.87","16,794.87","6,861,320,000"
2024-05-21,"16,736.10","16,839.02","16,719.97","16,832.62","16,832.62","6,245,090,000"
2024-05-22,"16,839.02","16,855.27","16,712.09","16,801.54","16,801.54","7,277,340,000"
2024-05-23,"16,996.39","16,996.39","16,678.37","16,736.03","16,736.03","7,752,800,000"
2024-05-24,"16,786.79","16,947.80","16,771.58","16,920.79","16,920.79","5,836,040,000"
2024-05-28,"16,988.31","17,032.66","16,917.51","17,019.88","17,019.88","6,293,380,000"
2024-05-29,"16,879.35","16,989.60","16,873.97","16,920.58","16,920.58","6,652,480,000"
2024-05-30,"16,878.63","16,900.46","16,690.36","16,737.08","16,737.08","6,659,290,000"
2024-05-31,"16,771.90","16,789.27","16,445.54","16,735.02","16,735.02","6,674,090,000"
2024-06-03,"16,865.70","16,909.89","16,646.43","16,828.67","16,828.67","5,422,040,000"
2024-06-04,"16,823.88","16,891.87","16,750.39","16,857.05","16,857.05","4,917,350,000"
2024-06-05,"16,974.48","17,187.92","16,955.56","17,187.90","17,187.90","5,325,000,000"
2024-06-06,"17,204.87","17,235.73","17,123.59","17,173.12","17,173.12","4,960,580,000"
2024-06-07,"17,124.14","17,229.31","17,090.04","17,133.13","17,133.13","4,755,650,000"
2024-06-10,"17,083.45","17,213.45","17,057.34","17,192.53","17,192.53","5,207,110,000"
2024-06-11,"17,160.42","17,345.05","17,107.99","17,343.55","17,343.55","5,009,220,000"
2024-06-12,"17,502.15","17,725.39","17,490.64","17,608.44","17,608.44","5,560,630,000"
2024-06-13,"17,715.27","17,741.80","17,566.32","17,667.56","17,667.56","4,916,020,000"
2024-06-14,"17,621.18","17,693.43","17,590.80","17,688.88","17,688.88","4,973,820,000"
2024-06-17,"17,697.30","17,935.99","17,636.36","17,857.02","17,857.02","6,061,200,000"
2024-06-18,"17,856.76","17,890.52","17,796.88","17,862.23","17,862.23","5,796,180,000"
2024-06-20,"17,913.94","17,936.79","17,650.69","17,721.59","17,721.59","6,289,300,000"
2024-06-21,"17,681.01","17,787.34","17,620.57","17,689.36","17,689.36","8,589,160,000"
2024-06-24,"17,640.26","17,730.12","17,494.02","17,496.82","17,496.82","5,503,210,000"
2024-06-25,"17,572.16","17,734.34","17,546.63","17,717.65","17,717.65","4,848,280,000"
2024-06-26,"17,697.27","17,813.55","17,687.07","17,805.16","17,805.16","5,294,310,000"
2024-06-27,"17,793.95","17,892.78","17,765.42","17,858.68","17,858.68","5,382,060,000"
2024-06-28,"17,891.10","18,035.00","17,723.83","17,732.60","17,732.60","8,960,940,000"
2024-07-01,"17,773.90","17,894.28","17,657.64","17,879.30","17,879.30","5,189,990,000"
2024-07-02,"17,808.04","18,031.29","17,802.24","18,028.76","18,028.76","4,526,550,000"
2024-07-03,"18,016.12","18,188.30","18,016.12","18,188.30","18,188.30","3,713,960,000"
2024-07-05,"18,200.60","18,366.31","18,197.14","18,352.76","18,352.76","4,851,000,000"
2024-07-08,"18,371.86","18,416.94","18,342.60","18,403.74","18,403.74","5,286,260,000"
2024-07-09,"18,465.02","18,511.89","18,381.60","18,429.29","18,429.29","4,839,140,000"
2024-07-10,"18,512.09","18,655.19","18,467.58","18,647.45","18,647.45","5,228,240,000"
2024-07-11,"18,659.25","18,671.07","18,238.78","18,283.41","18,283.41","6,366,620,000"
2024-07-12,"18,303.64","18,556.73","18,293.60","18,398.45","18,398.45","5,845,930,000"
2024-07-15,"18,485.91","18,641.53","18,397.83","18,472.57","18,472.57","5,450,350,000"
2024-07-16,"18,534.27","18,576.83","18,386.07","18,509.34","18,509.34","5,812,930,000"
2024-07-17,"18,188.19","18,223.24","17,972.87","17,996.92","17,996.92","6,007,280,000"
2024-07-18,"18,119.15","18,130.87","17,759.54","17,871.22","17,871.22","5,977,260,000"
2024-07-19,"17,835.59","17,935.14","17,691.43","17,726.94","17,726.94","4,992,930,000"
2024-07-22,"17,923.65","18,040.99","17,839.76","18,007.57","18,007.57","5,093,620,000"
2024-07-23,"17,982.74","18,128.38","17,968.10","17,997.35","17,997.35","4,938,000,000"
2024-07-24,"17,733.91","17,747.06","17,313.52","17,342.41","17,342.41","6,735,560,000"
2024-07-25,"17,352.64","17,544.46","17,033.96","17,181.72","17,181.72","6,114,350,000"
2024-07-26,"17,331.95","17,454.57","17,239.99","17,357.88","17,357.88","5,281,560,000"
2024-07-29,"17,444.39","17,535.32","17,299.83","17,370.20","17,370.20","4,897,230,000"
2024-07-30,"17,424.10","17,468.56","17,015.38","17,147.42","17,147.42","5,564,310,000"
2024-07-31,"17,499.23","17,693.98","17,438.60","17,599.40","17,599.40","6,292,560,000"
2024-08-01,"17,647.03","17,791.58","17,051.42","17,194.15","17,194.15","6,664,550,000"
2024-08-02,"16,780.45","16,920.63","16,582.79","16,776.16","16,776.16","6,313,870,000"
2024-08-05,"15,712.53","16,453.46","15,708.54","16,200.08","16,200.08","6,852,190,000"
2024-08-06,"16,261.36","16,620.31","16,137.65","16,366.85","16,366.85","5,908,930,000"
2024-08-07,"16,622.31","16,709.81","16,179.53","16,195.81","16,195.81","5,913,620,000"
2024-08-08,"16,408.27","16,694.25","16,262.93","16,660.02","16,660.02","5,815,880,000"
2024-08-09,"16,636.52","16,789.22","16,574.57","16,745.30","16,745.30","5,783,410,000"
2024-08-12,"16,793.64","16,895.79","16,699.39","16,780.61","16,780.61","4,890,850,000"
2024-08-13,"16,944.74","17,192.79","16,943.95","17,187.61","17,187.61","5,469,160,000"
2024-08-14,"17,227.64","17,260.73","17,032.17","17,192.60","17,192.60","4,985,480,000"
2024-08-15,"17,394.54","17,602.72","17,375.41","17,594.50","17,594.50","5,478,170,000"
2024-08-16,"17,516.40","17,674.65","17,502.83","17,631.72","17,631.72","5,138,150,000"
2024-08-19,"17,649.74","17,877.44","17,585.58","17,876.77","17,876.77","5,564,300,000"
2024-08-20,"17,849.09","17,932.53","17,758.20","17,816.94","17,816.94","5,305,260,000"
2024-08-21,"17,840.51","17,963.07","17,790.98","17,918.99","17,918.99","4,765,150,000"
2024-08-22,"17,993.72","18,017.69","17,589.15","17,619.35","17,619.35","5,065,360,000"
2024-08-23,"17,772.73","17,941.27","17,700.27","17,877.79","17,877.79","5,380,810,000"
2024-08-26,"17,867.85","17,909.09","17,645.69","17,725.77","17,725.77","5,110,940,000"
2024-08-27,"17,655.52","17,789.72","17,573.37","17,754.82","17,754.82","4,362,380,000"
2024-08-28,"17,738.80","17,759.94","17,439.40","17,556.03","17,556.03","5,211,920,000"
2024-08-29,"17,610.57","17,789.21","17,482.60","17,516.43","17,516.43","5,727,780,000"
2024-08-30,"17,650.49","17,720.38","17,498.79","17,713.62","17,713.62","5,531,150,000"
2024-09-03,"17,585.45","17,585.45","17,057.79","17,136.30","17,136.30","5,813,970,000"
2024-09-04,"17,015.71","17,232.65","16,984.67","17,084.30","17,084.30","5,011,820,000"
2024-09-05,"17,063.24","17,295.58","17,035.07","17,127.66","17,127.66","4,983,030,000"
2024-09-06,"17,137.62","17,166.54","16,668.57","16,690.83","16,690.83","5,549,030,000"
2024-09-09,"16,835.67","16,923.28","16,732.84","16,884.60","16,884.60","5,132,150,000"
2024-09-10,"16,949.64","17,036.07","16,801.13","17,025.88","17,025.88","4,963,740,000"
2024-09-11,"17,061.41","17,420.23","16,787.84","17,395.53","17,395.53","6,086,930,000"
2024-09-12,"17,413.89","17,605.72","17,338.32","17,569.68","17,569.68","4,983,120,000"
2024-09-13,"17,575.26","17,719.14","17,564.61","17,683.98","17,683.98","4,802,880,000"
2024-09-16,"17,573.70","17,618.40","17,480.66","17,592.13","17,592.13","4,675,530,000"
2024-09-17,"17,707.02","17,781.74","17,544.64","17,628.06","17,628.06","4,959,520,000"
2024-09-18,"17,663.38","17,832.70","17,556.43","17,573.30","17,573.30","5,611,630,000"
2024-09-19,"17,980.89","18,099.93","17,909.75","18,013.98","18,013.98","5,574,650,000"
2024-09-20,"17,999.35","18,024.34","17,835.64","17,948.32","17,948.32","9,914,480,000"
2024-09-23,"17,994.91","18,021.58","17,936.37","17,974.27","17,974.27","5,237,310,000"
2024-09-24,"18,046.44","18,091.96","17,863.38","18,074.52","18,074.52","5,347,580,000"
2024-09-25,"18,050.36","18,155.04","18,040.62","18,082.21","18,082.21","4,858,060,000"
2024-09-26,"18,327.34","18,327.34","18,071.74","18,190.29","18,190.29","5,669,210,000"
2024-09-27,"18,228.78","18,238.28","18,069.18","18,119.59","18,119.59","5,367,890,000"
2024-09-30,"18,069.83","18,198.16","17,997.56","18,189.17","18,189.17","5,846,150,000"
2024-10-01,"18,154.94","18,162.72","17,779.77","17,910.36","17,910.36","5,879,980,000"
2024-10-02,"17,867.12","17,978.58","17,767.79","17,925.12","17,925.12","5,489,040,000"
2024-10-03,"17,859.49","18,011.25","17,826.42","17,918.48","17,918.48","5,208,990,000"
2024-10-04,"18,130.42","18,145.28","17,952.30","18,137.85","18,137.85","5,136,070,000"
2024-10-07,"18,080.12","18,096.33","17,900.04","17,923.90","17,923.90","5,240,320,000"
2024-10-08,"18,017.93","18,203.04","17,989.70","18,182.92","18,182.92","5,566,510,000"
2024-10-09,"18,179.22","18,302.05","18,133.02","18,291.62","18,291.62","5,228,670,000"
2024-10-10,"18,200.62","18,333.39","18,154.18","18,282.05","18,282.05","5,855,390,000"
2024-10-11,"18,217.73","18,375.53","18,208.44","18,342.94","18,342.94","5,140,440,000"
2024-10-14,"18,426.66","18,547.92","18,423.60","18,502.69","18,502.69","4,894,710,000"
2024-10-15,"18,515.97","18,564.25","18,252.52","18,315.59","18,315.59","6,522,700,000"
